,Date,DAL,DAL-var,AAL,AAL-var,UAL,UAL-var,ZNH,ZNH-var,CEA,CEA-var
428,2020-09-11,31.755000114440918,-0.0071908860879060805,13.014999866485596,-0.007246397106125874,36.35000038146973,-0.001373605428146587,29.40999984741211,-0.02064601701872006,22.960000038146973,-0.005630147838104183
429,2020-09-14,32.55500030517578,0.025192888926208974,13.140000343322754,0.009604339463655465,36.52000045776367,0.004676755832459547,30.31999969482422,0.0309418514836267,23.104999542236328,0.006315309401064701
430,2020-09-15,33.35499954223633,0.0245737745219237,13.205000400543213,0.004946731774895997,36.81999969482422,0.008214655895404595,31.204999923706055,0.029188662196223902,23.574999809265137,0.020341929294118367
431,2020-09-16,34.18499946594238,0.02488382356759002,13.505000114440918,0.022718644816198872,37.60000038146973,0.021184157879152628,31.030000686645508,-0.005608051193347452,23.880000114440918,0.012937446771724427
432,2020-09-17,33.96500015258789,-0.006435551171316288,13.565000057220459,0.004442794688715551,38.01999855041504,0.011170163954367903,30.950000762939453,-0.0025781476614818296,23.960000038146973,0.003350080541150268
433,2020-09-18,33.03000068664551,-0.027528322147560555,13.349999904632568,-0.015849624156355907,37.56500053405762,-0.01196733386915016,30.71500015258789,-0.007592911294301483,23.369999885559082,-0.024624380285832432
434,2020-09-21,30.489999771118164,-0.07689981419086987,12.514999866485596,-0.06254681978366308,34.595001220703125,-0.07906293813737063,29.425000190734863,-0.041999021827917475,22.609999656677246,-0.032520335156332604
435,2020-09-22,30.014999389648438,-0.015578890949014488,12.320000171661377,-0.015581278218501304,34.11000061035156,-0.014019384108630049,27.84999942779541,-0.053525938920312335,21.885000228881836,-0.032065432941362354
436,2020-09-23,30.0,-0.000499729800214838,12.230000019073486,-0.007305207088788045,33.68000030517578,-0.012606282541234741,27.164999961853027,-0.024596031598432495,21.325000762939453,-0.02558827781977111
437,2020-09-24,29.065000534057617,-0.031166648864746092,11.755000114440918,-0.03883891282843621,32.760000228881836,-0.027315916507060247,25.770000457763672,-0.05135282554935801,20.610000610351562,-0.033528728112895714
